msg,Class,notice,vaccine,route,infected,disaster,missing
"[평택시]확진자18명(관내11,관외2(부천,서울),조사중5)발생. 상세한 사항은 평택시 홈페이지를 참고하세요☞ www.pyeongtaek.go.kr/route",3,0,0,0,1,0,0
[중랑구청] 만53~54세(1967~1968년생) 코로나 백신접종 예약이 7월19일 오늘 저녁 8시에 시작됨을 안내드립니다. 누리집: ncvr.kdca.go.kr,1,0,1,0,0,0,0
"[부천시청] 7.3(토)~7.17(토) 독일효소샵역곡점(부광로8번길 54, 괴안동) 방문자는 증상유무와 관계없이 선별진료소에서 코로나19 검사받으시기 바랍니다.",2,0,0,1,0,0,0
[여수시청]백신예약안내 67~68년생/7.19(월) 20시~7.20(화) 18시/인터넷 http://ncvr.kdca.go.kr ☎1339/5인이상 집합금지 준수,1,0,1,0,0,0,0
"[김해시청] 7. 19.(월) 확진자 17명 발생(김해 1140~1156), 김해유흥관련7,관내확진자접촉1,관외확진자접촉5,격리중1,조사중3/역학조사및소독완료",3,0,0,0,1,0,0
[서울시청] 7/9(금)~14(수) 관악구 신림로23길 16 소재 중앙식자재마트 방문자는 증상유무와 관계없이 가까운 보건소에서 코로나 검사받으시기 바랍니다☎120,2,0,0,1,0,0,0
"[중구청]백신예약방법
  ①온라인(ncvr.kdca.go.kr):24시간
  ②질병청1339:24시간
  ③콜센터600-4800/주민센터:평일9시~18시",1,0,1,0,0,0,0
"[중구청]백신예약일정
 67~68년생 7.19 20시~7.20 18시
 69~71년생 7.20 20시~7.21 18시
 67~71년생 7.21 20시~7.24 18시",1,0,1,0,0,0,0
[부안군청] 코로나19 백신접종 예약안내 만53~54세(67~68년생) 7.19 20시~7.24 18시 / ncvr.kdca.go.kr 문의전화 580-3088,1,0,1,0,0,0,0
[노원구청] 7.15.(목) ∼ 7.18.(일) 기간동안 광운대학교 아이스링크장을 방문하신 분들은 가까운 선별진료소에서 코로나 검사를 받으시기 바랍니다.,2,0,0,1,0,0,0
"[구리시청] 7.19.(월) 확진자 5명(격리중1, 타지역1) 발생. 코로나19 확산방지를 위해 외출과 사적모임 자제를 부탁드립니다 bit.ly/3eA3GWu",3,0,0,0,1,0,0
[당진시청]7/18(일)~7/30(금) 14시부터 19시까지 합덕읍사무소(예덕로403)에서 코로나 임시선별진료소를 운영하오니 검사희망자는 검사바랍니다.,0,1,0,0,0,0,0
"[계양구청] 7/15 9:00~10:00, 15:30~19:00 두산할인마트 과일,야채(계양문화로140) 방문자는 주소지 보건소에서 코로나 검사 바랍니다.",2,0,0,1,0,0,0
"[양산시청]62~68년생, 코로나19 접종예약(7/19 20시-7/24 18시) ncvr.kdca.go.kr , 콜센터(평일 9시-18시) 055-392-8700",1,0,1,0,0,0,0
"[영광군청]67~68년생 7.19.(월)20시~7.20.(화)18시 인터넷, 보건소콜센터(350-4775,5650)에서 접종 사전예약 가능▲4인까지 사적모임 허용",1,0,1,0,0,0,0
"[광주시청] 7월 19일 17시 기준 확진자 12명 발생.
 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요.",3,0,0,0,1,0,0
"[김포시청] 7월 19일 17시 기준, 코로나19 확진자 16명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/hL32I",3,0,0,0,1,0,0
"[인천중구청] 7월 19일 17시 기준 확진자 6명 발생(확진자접촉3, 증상발현2, 해외입국1) 동선은 http://www.icjg.go.kr 참조 바랍니다.",3,0,0,0,1,0,0
[수원시청]7.15.(목)~7.17.(토) 매탄공원 다목적체육관(매탄4동) 2층 배드민턴장 이용객 중 유증상자는 거주지 관할 보건소에서 코로나19 검사 바랍니다.,2,0,0,1,0,0,0
[영동군청] 오늘 17:00 기준 확진자 1명 발생. 확진자의 밀접접촉자로 자가격리 중 확진. 타 지역 방문 자제 및 의심 증상 시 선별진료소에서 검사 바랍니다.,3,0,0,0,1,0,0
"[순천시청] 전라남도 전 지역 거리두기 2단계+사적모임 4인까지(7.19~8.1) √예방접종 완료자, 직계가족모임 예외적용 √상견례 8인, 돌잔치 16인까지 허용",0,1,0,0,0,0,0
"[당진시청] 7/19(월) 16시 기준 확진자4명(자가격리중1, 감염경로 파악중3). 총448명. 5인이상 사적모임금지 준수바랍니다.",3,0,0,0,1,0,0
[거제시청] 53~54세(1967~68년생 대상)코로나백신접종 예약이 7/19(월) 저녁 8시에 시작됩니다. 인터넷 ncvr.kdca.go.kr/ 전화(1339),1,0,1,0,0,0,0
"[영덕군청] 53~54세(67~68년생) 코로나19예방접종 사전예약 오늘(19일) 20시부터 1339(콜센터), 온라인 ncvr.kdca.go.kr 예약 가능",1,0,1,0,0,0,0
"[인천동구청] 7월19일 17시 기준 코로나19 확진자 4명(98~101번) 발생
  www.icdonggu.go.kr/covid-19",3,0,0,0,1,0,0
[무주군청] 코로나19 예방접종 사전예약(67~68년생)/7.19.20시~7.20.18시/접종기간:8.16.~8.28./ http://ncvr.kdca.go.kr,1,0,1,0,0,0,0
"[안산시청]7월19일17시기준 확진자 31명발생, 상세내용은 시홈페이지, 블로그 참조바랍니다. blog.naver.com/cityansan/222437219999",3,0,0,0,1,0,0
"[산청군청] 확진자1명발생/타지역방문,사적모임 자제하고 방역수칙 철저히 준수바랍니다.",3,0,0,0,1,0,0
[과천시청] 7월 19일(월) 17시 기준 신규 확진자 2명 발생. 상세내용은 시홈페이지 및 과천마당앱 등에서 참고하시기 바랍니다. www.gccity.go.kr,3,0,0,0,1,0,0
"[북구청] 67~68년생, 코로나19 예방접종예약(7/19 20시-7/24 18시) ncvr.kdca.go.kr , 콜센터(평일 9시-18시) 309-7994~5",1,0,1,0,0,0,0
"[계양구청] 7월 19일(월) 17시 기준, 계양구 신규 확진환자 7명 발생 세부내용은 블로그 참고 바랍니다. blog.naver.com/gyeyang_gu",3,0,0,0,1,0,0
"[양산시청] 7.19.(월) 17시 기준, 코로나19 확진자 3명 발생(격리중 검사 2명, 유증상 검사 1명)",3,0,0,0,1,0,0
[영등포구청] 50~54세(67~71년생) 코로나19 백신접종 7.19(월) 20시~7.24(토) 18시까지 순차적 사전예약가능합니다 ncvr.kdca.go.kr,1,0,1,0,0,0,0
[영주시청]백신예약안내▶14~24일18시(62~66년생)▶19일20시~20일18시(67~68년생)/온라인 ncvr.kdca.go.kr /전화 639-4921~5,1,0,1,0,0,0,0
[의왕시청] 7월19일 16:00 기준 코로나19 확진자 1명 발생. 자세한 사항은 시홈페이지 및 SNS 참고 바랍니다. pf.kakao.com/_xdPSRK,3,0,0,0,1,0,0
[창원시청] 내일(7.20)부터 창원시 사회적거리두기 3단계 격상시행 안내 ▲4인까지 사적모임 가능 ▲다중이용시설 22시 이후 운영제한 등 방역수칙이 강화됩니다.,0,1,0,0,0,0,0
"[서대문구보건소 선별진료소 운영중단]
 전기 공급 중단으로 선별진료소 운영이 중단됩니다.
 -2021.07.19.(월)~07.20.(화) 13시까지",0,1,0,0,0,0,0
"[화순군청] ▶62~71년생 7.21(수) 20시 ~ 7.24(토) 18시
 ※ 예약방법: 온라인, 콜센터 1339, 보건소 379-5300/5991~5994",1,0,1,0,0,0,0
"[화순군청] 예방접종 사전예약 안내
 ▶67~68년생 7.19(월) 20시 ~ 7.20(화) 18시
 ▶69~71년생 7.20(화) 20시 ~ 7.21(수) 18시",1,0,1,0,0,0,0
[행정안전부] 오늘 16시20분 전북(부안) 호우주의보 발효. 대중교통을 이용하시고 빗길 안전에 주의하시기 바랍니다.,4,0,0,0,0,1,0
"[행정안전부] 오늘 16시10분 경기(안양,군포,시흥) 호우주의보 발효. 대중교통을 이용하시고 빗길 안전에 주의하시기 바랍니다.",4,0,0,0,0,1,0
[경산시]53~54세(67~68년생)코로나19예방접종 사전예약 7.19(월)20시~7.20.(화)18시/인터넷예약ncvr.kdca.go.kr/콜센터810-6630,1,0,1,0,0,0,0
"[경상북도청] 7/4(일)~7/17(토) 나우 유흥주점(구미시 송원서로 6길 59, 원평동) 방문자는 가까운 선별진료소에서 신속히 코로나19 검사바랍니다.",2,0,0,1,0,0,0
"[청양군청] 53~54세(67~68년생) 백신접종 예약 안내(7.19.20시~7.20.18시)/온라인(ncvr.kdca.go.kr), 전화(1339, 읍면사무소)",1,0,1,0,0,0,0
"[진안군청] 53~54세(67~68년생)코로나19예방접종 사전예약 7.19(월)20시부터http://ncvr.kdca.go.kr
 (430-8503,8548)",1,0,1,0,0,0,0
"[구미시청] 7/4(일)~7/17(토) 나우 유흥주점(구미시 송원서로 6길 59, 원평동) 방문자는 가까운 선별진료소에서 신속히 코로나19 검사바랍니다.",2,0,0,1,0,0,0
"[연제구청]67~68년생 모더나 백신예약 7/19.20시~7/20.18시, 인터넷(https://ncvr.kdca.go.kr/), 콜센터(051-665-5321)",1,0,1,0,0,0,0
"[진주시청] 18일 15시 이후 확진자 1명(자가격리 중), 19일 15시 기준 확진자 3명(확진자의 접촉자 1명, 시민 무료 선제검사 2명) 발생.",3,0,0,0,1,0,0
"[진안군청] 53~54세(67~68년생)코로나19예방접종 사전예약 7.19(월)20시부터http://ncvr.kdca.go.kr/콜센터(430-8503,8548)",1,0,1,0,0,0,0
"[함양군청]67~68년생 백신(모더나)접종예약▲7.19일 20:00~7.20일 18:00▲온라인(ncvr.kdca.go.kr)예약, 콜센터(960-5866~70)",1,0,1,0,0,0,0
"[광명시청] 7월19일 12시 기준 확진자 3명 발생(확진자접촉 2, 조사중 1) 세부내용은 블로그 참조 바랍니다. blog.naver.com/gmcityhall",3,0,0,0,1,0,0
[서산시청] 서산시 호우주의보 발효. 대산읍 대죽리 753-131번지 부근 침수로 인하여 교통 통제하오니 인근 차량은 우회 하시기 바랍니다.,4,0,0,0,0,1,0
"[음성군청]7.19.(월) 15시 기준 확진자 3명 발생 ▲동선 및 접촉자 역학조사 중▲
 확진자가 다수 발생하는 수도권 방문 및 지인 초청 자제바랍니다.",3,0,0,0,1,0,0
"[경상북도청] 7/1(목)~7/17(토) 룰루랄라 유흥주점(구미시 송원서로 8길 45, 원평동) 방문자는 가까운 선별진료소에서 신속히 검사 받으시기 바랍니다.",2,0,0,1,0,0,0
[마포구청] 7월 19일 14시 50분 불광천 수위상승으로 불광천 하부도로를 통제하오니 인근 차량은 우회 하시기 바랍니다.,4,0,0,0,0,1,0
"[대구광역시]반월당약국(반월당역 지하상가 W131,132호) 7/10~7/16 방문하신분 중 유증상자는 임시선별검사소 및 보건소(예약)에서 검사받으시기 바랍니다.",2,0,0,1,0,0,0
"[마포구청] 금일 불광천, 홍제천, 향동천 급격한 수위 상승으로 출입을 통제하오니 하천 밖으로 이동하여 주시기 바랍니다.",4,0,0,0,0,1,0
"[기장군]53~54세(67~68년생)백신접종 예약(7.19.20시~7.20.18시)/온라인ncvr.kdca.go.kr,콜센터(1661-1777,709-2800)",1,0,1,0,0,0,0
[거제시청] 코로나19 확진자 4명(거제607~610번)발생. 아래 링크 참고바랍니다. http://pf.kakao.com/_gigJxb/82092440,3,0,0,0,1,0,0
"[성주군청] 코로나19예방접종예약 53~54세: 7.19. 20시~7.20. 18시 / 50~52세: 7.20. 20시~7.21. 18시 보건소, 읍면사무소 예약",1,0,1,0,0,0,0
"[임실군청]53세~54세(67~68년)예방접종 사전예약이 7.19(월)20시부터 시작합니다. http://ncvr.kdca.go.kr (640-3354,5)",1,0,1,0,0,0,0
"[예천군청]백신접종사전예약 62~66년생 24일까지/67~68년생 19일 20시 시작/온라인(ncvr.kdca.go.kr),전화(1339/650-8500)",1,0,1,0,0,0,0
"[울산광역시] (7.19.~8.1.) 사적모임 4명까지 가능. 유흥시설, 노래연습장 등 영업시간 23시 제한, 자세한 사항은 시청 홈페이지 참고 바랍니다.",0,1,0,0,0,0,0
"[경기남부경찰청] 수원시 권선구에서 실종된 이정두씨(남, 60세)를 찾습니다 - 170cm, 50kg, 회색티, 곤색반바지
 vo.la/PPsl3 / ☎182",5,0,0,0,0,0,1
"[군포시청] 7월 19일 14시 기준 전일 대비 확진자 6명 발생, 상세내용은 군포시 홈페이지, SNS 등 참조바랍니다. pf.kakao.com/_eDSsxb",3,0,0,0,1,0,0
[서천군청]코로나19예방접종예약안내▲55-59세(미예약자):~24일18시▲53-54세:19일20시~20일18시 예약(ncvr.kdca.go.kr /1339/읍면),1,0,1,0,0,0,0
[[사천시청] 7.18.(일) 14시 이후 확진자 1명(해외입국자 1명) 발생▲관내 동선 없음▲ 타지역 방문을 자제하여 주시기 바랍니다.,3,0,0,0,1,0,0
[성남시청] 7.10(토)14:40~7.11(일)24:00 수정구 소재 위드비PC방(수정로 90) 방문자는 가까운 선별진료소에서 코로나진단검사 받으시기 바랍니다.,2,0,0,1,0,0,0
[성남시청] 7.14(수) ~ 7.16(금) 수정구 하트당구장(수정로 186) 방문자는 가까운 선별진료소에서 코로나 진단검사 받으시시 바랍니다.,2,0,0,1,0,0,0
[강릉시청] 강릉572번 관련 7월 15일(목) 18:40~22:50 CU강릉관동점(강변로182번길 11) 이용자는 보건소에서 반드시 검사바랍니다.,2,0,0,1,0,0,0
[강릉시청] 강릉572번 관련 7월 14일(수) 16:40~19:03 썬프라자 빌리야드당구장(금성로41) 이용자는 보건소에서 반드시 검사바랍니다.,2,0,0,1,0,0,0
"[해운대구]모더나접종(67~68년생)사전예약 알림/7.19. 20시~7.24. 18시/온라인ncvr.kdca.go.kr/콜센터(1661-1777,749-4790)",1,0,1,0,0,0,0
"[오산시청] 7월 19일 13시 기준 확진자 6명(오산4,타지역2) 발생. 자세한 내용은 pf.kakao.com/_ubxjxdxb를 참조하시기 바랍니다.",3,0,0,0,1,0,0
"[광명시청] 7/11(일)~7/16(금) 수정솥뚜껑생삼겹(광명시 양지로 11, 일직동) 방문자는 가까운 선별검사소에서 코로나19 검사를 받으시기 바랍니다.",2,0,0,1,0,0,0
"[포항시청]코로나19 타지역 확진자 동선 안내
 7.10. 17:30~18:10 미강횟집(환호동 515-7)
 해당시간 방문자는 보건소에서 검사바랍니다.",2,0,0,1,0,0,0
"[부산시]7.19(월)코로나19신규확진48명(서2,동3,부산진4,동래2,남4,북3,해운대7,사하9,금정3,강서1,수영3,사상2,기장군1,타시도4)(11시기준)",3,0,0,0,1,0,0
[안양시청] 7.19.(월) 11:30 기준 코로나19 신규확진자 22명 발생. url.kr/v3u5yj 의심증상 발현시 가까운 선별진료소에서 검사 받으세요.,3,0,0,0,1,0,0
"[성남시청] 7.19일 0시기준 신규확진자 33명(수정구 11, 중원구 10, 분당구 10, 타지역 2)이 발생하였습니다. corona.seongnam.go.kr",3,0,0,0,1,0,0
"[시흥시청] 7월 19일 13시 기준 확진자 17명 발생(관내 16, 관외 1명), blog.naver.com/siheungblog/222437029990",3,0,0,0,1,0,0
[경상북도청] 7월19일 00시 부터 8월1일 24시까지 도내 거리두기 1단계 + 사적모임(5인 이상금지) 시행됩니다. 자세한 사항은 도 및 시군 홈페이지 참고.,0,1,0,0,0,0,0
"[강남구청] 오늘10시 폭염경보 발효, 14~16시 강남구 임시선별검사소 운영이 중단됩니다 (보건소 선별진료소는 정상운영)",4,0,0,0,0,1,0
"[순창군청]53세~54세(67~68년) 예방접종 사전예약이 7.19일(월)20시부터 시작합니다. http://ncvr.kdca.go.kr 650-5994,5995",1,0,1,0,0,0,0
"[사상구청] 53~54세(67~68년생) 예방접종 사전예약(7.19. 20시~7.20. 18시)
 콜센터 310-7940, 동행정복지센터 방문 및 인터넷 신청 가능",1,0,1,0,0,0,0
"[행정안전부] 전국적으로 폭염이 심합니다. 외출 자제, 물 마시기, 실외작업장 폭염 안전수칙(물, 그늘, 휴식) 준수, 무더위쉼터 이용 등 안전에 유의 바랍니다.",4,0,0,0,0,1,0
"[남구청]백신예약방법
 -예약시스템(ncvr.kdca.go.kr)
 -콜센터(607-3260∼3,607-6437∼8)
 ※시간(평일):9~18시(점심시간 12~13시)",1,0,1,0,0,0,0
"[남구청]50대 백신예약일정
 53~54세:7.19 20시~7.20 18시
 50~52세:7.20 20시~7.21 18시
 50~54세:7.21 20시~7.24 18시",1,0,1,0,0,0,0
"[논산시청] 금일 오후2시 육군훈련소 입영과 관련, 논산시를 방문하는 입영가족과 인근주민 및 상인께서는 접촉을 최대한 자제하여 코로나19 예방에 협조 부탁드립니다",2,0,0,1,0,0,0
"[강릉시청]구터미널 주차장(19일,17~20시)/시민들께서는 적극 검사 받으시기 바라며, 외국인고용주께서는 외국인근로자가 적극 검사받을 수 있도록 협조바랍니다.",2,0,0,1,0,0,0
"[강릉시청]확진자(외국인포함) 다수 발생으로 보건소(9~18시)외 선별검사소 2개소 추가운영/유천택지주차장(유천동 754번지,19~25일,17시~20시)",0,1,0,0,0,0,0
"[하남시청] 7/19(월) 11시 기준 신규 확진자 8명(관내 5명, 타지역 3명) 발생. 블로그 및 홈페이지 참고하시기 바랍니다. c11.kr/qn6u",3,0,0,0,1,0,0
"[남해군청]코로나19 예방접종 예약안내▶53~54세(67~68년생)▶7.19.20시~7.24.18시▶예약(ncvr.kdca.go.kr),문의(860-8795~6)",1,0,1,0,0,0,0
"[수영구청] 67-68년생 7/19 20시, 69-71년생 7/20 20시부터 코로나접종예약ncvr.kdca.go.kr,문의:610-3913,3838(9-18시)",1,0,1,0,0,0,0
"[의성군청] 5인이상 사적모임 금지(7.19.~8.1.) ▲예방접종 완료자 인원산정 제외 ▲직계(존비속)가족 모임 예외 ▲상견례 8인, 돌잔치 16인까지 허용",0,1,0,0,0,0,0
"[천안시청] 확진자 11명[자가격리중 6, 조사중 3, 관내 2] 발생. 전국적으로 20~30대 확진자 증가추세. 의심증상이 있다면 코로나 검사는 필수입니다.",3,0,0,0,1,0,0
"[청송군청] 5인 이상 사적모임 금지(7.19 ~ 8.01) ▲예방접종 완료자 인원산정 제외 ▲직계(존비속)가족 모임 예외 ▲상견례 8인, 돌잔치 16인까지 허용",0,1,0,0,0,0,0
"[함안군청] 7.14(수)~16(금) 남다른 감자탕(칠원읍 용산2길 39) 이용자는 
 가까운 선별진료소에 검사받으시기 바랍니다.(☎055-580-3112)",2,0,0,1,0,0,0
"[함안군청] 7.11(일)~14(수) 필터커피(칠원읍 용산2길 37) 이용자는 
 가까운 선별진료소에 검사받으시기 바랍니다.(☎055-580-3112)",2,0,0,1,0,0,0
"[논산시청] 논산시 거리두기 2단계 시행
 ▶기간: 7월19일 0시 ~ 8월1일 24시
 ▶사적모임 4인까지 가능
 ▶자세한 내용은 시 홈페이지 참고바랍니다.",0,1,0,0,0,0,0
"[단양군청] 7.19.(월)부터 코로나19 확진자 다수 발생으로 보건소 모든 민원실 업무 및 진료를 중단하니 양해바랍니다. 보건지소, 진료소는 정상운영합니다.",0,1,0,0,0,0,0
[서울시청] 07.19.(월) 00시 기준 서울시 신규 확진자 419명 발생. 자치구별 현황 및 동선 등은 bityl.co/6I7T 참고하시기 바랍니다. ☎120,3,0,0,0,1,0,0
